5.369220;11.243470;-1.192050;5.369220;11.243470;-1.192050;-1.464280;57.098801;-4.596740;-9.731750;210.239929;-0.069170
5.419650;12.304930;-1.199130;5.419650;12.304930;-1.199130;-1.481000;58.746880;-4.461720;-9.433500;212.051498;-0.115020
5.538190;14.275010;-1.057870;5.538190;14.275010;-1.057870;-1.464030;55.955761;-4.691990;-9.519560;211.342880;-0.106180
5.416530;12.140660;-1.164580;5.416530;12.140660;-1.164580;-1.341630;59.141418;-4.409230;-9.492610;211.920456;-0.100550
5.397940;11.889900;-1.206530;5.397940;11.889900;-1.206530;-1.236140;59.395229;-4.373230;-9.551200;205.268265;-0.240340
5.414110;12.040680;-1.147080;5.414110;12.040680;-1.147080;-1.493210;57.946041;-4.530190;-9.260530;211.177246;-0.187110
5.391620;12.587920;-1.451840;5.391620;12.587920;-1.451840;-1.486330;53.368359;-4.910800;-9.453510;208.099808;-0.202460
5.338810;11.555180;-1.471910;5.338810;11.555180;-1.471910;-1.342260;58.038342;-4.501260;-9.733940;208.171021;-0.117410
5.417430;12.509380;-1.284020;5.417430;12.509380;-1.284020;-1.468100;54.061699;-4.850440;-9.667650;211.320679;-0.062680
5.381580;11.832050;-1.304630;5.381580;11.832050;-1.304630;-1.377350;56.914940;-4.599840;-9.326460;210.976379;-0.172250
5.223640;11.486980;-2.009280;5.223640;11.486980;-2.009280;-1.416510;55.775230;-4.700350;-9.360010;210.668152;-0.169560
5.284010;12.557100;-1.937120;5.284010;12.557100;-1.937120;-1.203040;59.699169;-4.343240;-9.579220;211.511978;-0.084450
5.281850;12.150260;-1.879640;5.281850;12.150260;-1.879640;-1.409270;58.594910;-4.464300;-9.471390;210.973312;-0.129240
5.233930;11.034720;-1.884670;5.233930;11.034720;-1.884670;-1.487730;58.108791;-4.515860;-9.307180;212.525070;-0.141390
5.309400;12.327060;-1.791620;5.309400;12.327060;-1.791620;-3.584000;43.755058;-5.897870;-9.582220;212.602203;-0.057790
5.326060;12.487580;-1.747680;5.326060;12.487580;-1.747680;-3.735620;46.248409;-5.695440;-9.324690;211.864853;-0.151790
5.294580;11.589050;-1.716520;5.294580;11.589050;-1.716520;-3.511640;44.452980;-5.838960;-9.497070;207.520798;-0.203200
5.282940;11.600820;-1.772170;5.282940;11.600820;-1.772170;-3.770900;43.989368;-5.882210;-9.408220;210.333389;-0.163140
4.107960;11.454320;-4.602660;4.107960;11.454320;-4.602660;-3.779690;44.302139;-5.856620;-9.751320;208.090164;-0.114160
4.105570;11.965610;-4.599800;4.105570;11.965610;-4.599800;-3.606480;44.640270;-5.825390;-9.297270;210.493210;-0.192350
4.078080;11.485570;-4.648190;4.078080;11.485570;-4.648190;-3.574090;43.513870;-5.917540;-9.715580;207.066788;-0.148970
4.068450;11.322530;-4.665190;4.068450;11.322530;-4.665190;-3.542950;43.988590;-5.877830;-9.487860;206.224518;-0.236570
4.004570;12.566960;-4.739000;4.004570;12.566960;-4.739000;-3.762310;44.772839;-5.817510;-9.620230;209.274185;-0.125150
3.967830;11.426970;-4.812750;3.967830;11.426970;-4.812750;-3.647080;44.545559;-5.833980;-9.426230;210.829010;-0.146080
3.908930;11.467700;-4.894710;3.908930;11.467700;-4.894710;-5.091720;46.319172;-5.655860;-9.618490;211.390121;-0.075660
3.944030;12.150720;-4.833150;3.944030;12.150720;-4.833150;-5.071010;46.703350;-5.627400;-9.184380;212.046326;-0.189210
3.845010;11.244740;-4.990860;3.845010;11.244740;-4.990860;-5.306520;47.483509;-5.552830;-9.320190;210.767593;-0.179050
3.858350;12.370590;-4.946930;3.858350;12.370590;-4.946930;-5.060610;46.850681;-5.616640;-9.397640;211.742401;-0.132990
3.796370;11.171030;-5.062060;3.796370;11.171030;-5.062060;-5.174120;45.836540;-5.688200;-9.688590;206.748184;-0.164520
3.799170;11.527840;-5.050010;3.799170;11.527840;-5.050010;-5.228680;46.654900;-5.621620;-9.362330;211.344864;-0.152880
3.747410;12.530170;-5.090350;3.747410;12.530170;-5.090350;-5.240380;45.406029;-5.717480;-9.417990;207.223312;-0.233740
3.736620;11.042290;-5.145130;3.736620;11.042290;-5.145130;-5.146900;46.127201;-5.667370;-9.451280;208.049973;-0.204310
3.708850;12.530410;-5.139100;3.708850;12.530410;-5.139100;-5.218540;46.172970;-5.659500;-9.648820;207.557556;-0.157210
3.617190;11.415020;-5.288960;3.617190;11.415020;-5.288960;-5.270580;44.075970;-5.818510;-9.161720;212.629181;-0.182170
3.676870;11.447200;-5.210420;3.676870;11.447200;-5.210420;-5.429230;44.257839;-5.789500;-9.693870;207.005966;-0.156860
3.630760;12.592930;-5.235810;3.630760;12.592930;-5.235810;-5.344660;45.723721;-5.684960;-9.650990;209.571045;-0.108990
3.545590;11.118950;-5.390860;3.545590;11.118950;-5.390860;-5.489160;43.831379;-5.816360;-9.394460;214.533585;-0.070700
3.589820;12.384070;-5.292660;3.589820;12.384070;-5.292660;-5.460650;43.981209;-5.807670;-9.553590;213.330017;-0.049360
3.484870;11.375070;-5.454140;3.484870;11.375070;-5.454140;-5.399810;43.543251;-5.847580;-9.473650;213.600449;-0.067290
3.439560;11.994370;-5.484790;3.439560;11.994370;-5.484790;-5.580560;44.225422;-5.776770;-9.312650;215.266190;-0.079220
3.431080;11.848930;-5.499950;3.431080;11.848930;-5.499950;-5.345760;45.721661;-5.685010;-9.272060;214.359558;-0.110850
3.407550;11.064200;-5.556750;3.407550;11.064200;-5.556750;-5.315070;43.690430;-5.844750;-9.590120;213.791275;-0.028550
3.382290;11.745160;-5.561290;3.382290;11.745160;-5.561290;-5.366890;44.142899;-5.804640;-9.428970;215.820358;-0.032690
3.296980;11.502240;-5.668980;3.296980;11.502240;-5.668980;-5.379240;44.434422;-5.780920;-9.248520;213.982895;-0.125970
3.293930;12.259690;-5.640500;3.293930;12.259690;-5.640500;-6.704560;48.398998;-5.332370;-9.265580;213.262802;-0.136430
3.282400;11.392780;-5.689580;3.282400;11.392780;-5.689580;-6.703800;48.151539;-5.349510;-9.466670;215.805023;-0.021810
3.258150;11.427910;-5.714510;3.258150;11.427910;-5.714510;-6.597030;49.177391;-5.292990;-9.439610;215.510376;-0.036210
3.226520;12.117960;-5.719030;3.226520;12.117960;-5.719030;-6.529130;49.603569;-5.272620;-9.286450;214.335480;-0.107090
3.159210;12.194890;-5.788180;3.159210;12.194890;-5.788180;-6.741150;49.246689;-5.269180;-9.433640;213.494278;-0.081470
3.158520;12.232460;-5.787280;3.158520;12.232460;-5.787280;-6.738700;45.996269;-5.493760;-9.861510;205.871384;-0.135510
